symbol,raw_d_json,raw_d_len,exported_at_utc
OTC:FOJCY,[],0,2026-09-10T15:59:10Z
CBOE:LBO,[],0,2026-09-10T15:59:10Z
OTC:JPUAF,[],0,2026-09-10T15:59:10Z
NASDAQ:VWOB,[],0,2026-09-10T15:59:10Z
OTC:NTRR,[],0,2026-09-10T15:59:10Z
AMEX:IFEB,[],0,2026-09-10T15:59:10Z
OTC:VSST,[],0,2026-09-10T15:59:10Z
OTC:UCBJF,[],0,2026-09-10T15:59:10Z
NASDAQ:FTA,[],0,2026-09-10T15:59:10Z
AMEX:SRLN,[],0,2026-09-10T15:59:10Z
NYSE:SHOC,[],0,2026-09-10T15:59:10Z
OTC:MDLK,[],0,2026-09-10T15:59:10Z
NYSE:TWO/PA,[],0,2026-09-10T15:59:10Z
NASDAQ:CNEY,[],0,2026-09-10T15:59:10Z
NASDAQ:NRXP,[],0,2026-09-10T15:59:10Z
CBOE:SEIM,[],0,2026-09-10T15:59:10Z
OTC:HEGIY,[],0,2026-09-10T15:59:10Z
AMEX:CLCG,[],0,2026-09-10T15:59:10Z
NYSE:MUJ,[],0,2026-09-10T15:59:10Z
OTC:CYSNF,[],0,2026-09-10T15:59:10Z
NASDAQ:GENB,[],0,2026-09-10T15:59:10Z
AMEX:ACES,[],0,2026-09-10T15:59:10Z
NYSE:CNF,[],0,2026-09-10T15:59:10Z
OTC:PLSH,[],0,2026-09-10T15:59:10Z
NYSE:UE,[],0,2026-09-10T15:59:10Z
NASDAQ:ORIQ,[],0,2026-09-10T15:59:10Z
NASDAQ:AURA,[],0,2026-09-10T15:59:10Z
CBOE:ABOT,[],0,2026-09-10T15:59:10Z
NASDAQ:PPIH,[],0,2026-09-10T15:59:10Z
NASDAQ:MFMO,[],0,2026-09-10T15:59:10Z
NASDAQ:TACH,[],0,2026-09-10T15:59:10Z
OTC:BNBX,[],0,2026-09-10T15:59:10Z
NASDAQ:POLE,[],0,2026-09-10T15:59:10Z
AMEX:MTA,[],0,2026-09-10T15:59:10Z
OTC:GXYYY,[],0,2026-09-10T15:59:10Z
AMEX:QDEF,[],0,2026-09-10T15:59:10Z
OTC:MXROF,[],0,2026-09-10T15:59:10Z
OTC:CADLF,[],0,2026-09-10T15:59:10Z
NYSE:VGM,[],0,2026-09-10T15:59:10Z
OTC:AAWH,[],0,2026-09-10T15:59:10Z
AMEX:INFU,[],0,2026-09-10T15:59:10Z
OTC:BIGGQ,[],0,2026-09-10T15:59:10Z
NASDAQ:BOEG,[],0,2026-09-10T15:59:10Z
NASDAQ:LFSC,[],0,2026-09-10T15:59:10Z
OTC:TTVSY,[],0,2026-09-10T15:59:10Z
NASDAQ:NRSN,[],0,2026-09-10T15:59:10Z
CBOE:JUDO,[],0,2026-09-10T15:59:10Z
NYSE:MNR,[],0,2026-09-10T15:59:10Z
OTC:TMLCF,[],0,2026-09-10T15:59:10Z
NASDAQ:NCEW,[],0,2026-09-10T15:59:10Z
OTC:LADX,[],0,2026-09-10T15:59:10Z
OTC:STPGF,[],0,2026-09-10T15:59:10Z
OTC:VYRE,[],0,2026-09-10T15:59:10Z
CBOE:GVAL,[],0,2026-09-10T15:59:10Z
OTC:APGOF,[],0,2026-09-10T15:59:10Z
NASDAQ:SNWV,[],0,2026-09-10T15:59:10Z
OTC:CBLO,[],0,2026-09-10T15:59:10Z
NASDAQ:HWBK,[],0,2026-09-10T15:59:10Z
OTC:ALGRF,[],0,2026-09-10T15:59:10Z
CBOE:ARMA,[],0,2026-09-10T15:59:10Z
NYSE:PRIM,[],0,2026-09-10T15:59:10Z
NYSE:BAC/PS,[],0,2026-09-10T15:59:10Z
NASDAQ:PLUL,[],0,2026-09-10T15:59:10Z
AMEX:GSC,[],0,2026-09-10T15:59:10Z
NASDAQ:AQLG,[],0,2026-09-10T15:59:10Z
NASDAQ:HIHO,[],0,2026-09-10T15:59:10Z
NASDAQ:MERC,[],0,2026-09-10T15:59:10Z
AMEX:EDZ,[],0,2026-09-10T15:59:10Z
OTC:FCUL,[],0,2026-09-10T15:59:10Z
OTC:SMDRF,[],0,2026-09-10T15:59:10Z
OTC:LTUM,[],0,2026-09-10T15:59:10Z
AMEX:MOO,[],0,2026-09-10T15:59:10Z
NASDAQ:MU,[],0,2026-09-10T15:59:10Z
AMEX:CVU,[],0,2026-09-10T15:59:10Z
OTC:PRXRF,[],0,2026-09-10T15:59:10Z
OTC:INTI,[],0,2026-09-10T15:59:10Z
CBOE:VSGX,[],0,2026-09-10T15:59:10Z
OTC:LUGDF,[],0,2026-09-10T15:59:10Z
OTC:QUCT,[],0,2026-09-10T15:59:10Z
AMEX:IWV,[],0,2026-09-10T15:59:10Z
OTC:TMGEF,[],0,2026-09-10T15:59:10Z
OTC:HMNTY,[],0,2026-09-10T15:59:10Z
NYSE:EFC/PB,[],0,2026-09-10T15:59:10Z
OTC:SPMEF,[],0,2026-09-10T15:59:10Z
OTC:CAVR,[],0,2026-09-10T15:59:10Z
NYSE:LXU,[],0,2026-09-10T15:59:10Z
AMEX:LCTD,[],0,2026-09-10T15:59:10Z
OTC:MVNT,[],0,2026-09-10T15:59:10Z
NASDAQ:URGN,[],0,2026-09-10T15:59:10Z
NYSE:AKO.A,[],0,2026-09-10T15:59:10Z
AMEX:VPU,[],0,2026-09-10T15:59:10Z
OTC:CHPXF,[],0,2026-09-10T15:59:10Z
OTC:NTBP,[],0,2026-09-10T15:59:10Z
NASDAQ:MANH,[],0,2026-09-10T15:59:10Z
OTC:RESCU,[],0,2026-09-10T15:59:10Z
NYSE:BNED,[],0,2026-09-10T15:59:10Z
OTC:WTCRF,[],0,2026-09-10T15:59:10Z
AMEX:SPUU,[],0,2026-09-10T15:59:10Z
AMEX:CCOR,[],0,2026-09-10T15:59:10Z
OTC:EOXFF,[],0,2026-09-10T15:59:10Z
AMEX:MTNB,[],0,2026-09-10T15:59:10Z
NASDAQ:UTEN,[],0,2026-09-10T15:59:10Z
OTC:GSDC,[],0,2026-09-10T15:59:10Z
NASDAQ:HEPS,[],0,2026-09-10T15:59:10Z
AMEX:VUSE,[],0,2026-09-10T15:59:10Z
NASDAQ:JRVR,[],0,2026-09-10T15:59:10Z
OTC:ISCO,[],0,2026-09-10T15:59:10Z
OTC:FUJIY,[],0,2026-09-10T15:59:10Z
NASDAQ:ASCI,[],0,2026-09-10T15:59:10Z
CBOE:KTUP,[],0,2026-09-10T15:59:10Z
OTC:NSARO,[],0,2026-09-10T15:59:10Z
OTC:SBGOF,[],0,2026-09-10T15:59:10Z
OTC:IVST,[],0,2026-09-10T15:59:10Z
NASDAQ:TKNO,[],0,2026-09-10T15:59:10Z
OTC:CYRBY,[],0,2026-09-10T15:59:10Z
AMEX:KOOL,[],0,2026-09-10T15:59:10Z
OTC:BDGIF,[],0,2026-09-10T15:59:10Z
OTC:SINGF,[],0,2026-09-10T15:59:10Z
NASDAQ:ARXS,[],0,2026-09-10T15:59:10Z
OTC:GTVH,[],0,2026-09-10T15:59:10Z
NASDAQ:GAIA,[],0,2026-09-10T15:59:10Z
OTC:BCHG,[],0,2026-09-10T15:59:10Z
OTC:UTKN,[],0,2026-09-10T15:59:10Z
NASDAQ:RYM,[],0,2026-09-10T15:59:10Z
CBOE:NVII,[],0,2026-09-10T15:59:10Z
AMEX:SGRW,[],0,2026-09-10T15:59:10Z
NASDAQ:VNOM,[],0,2026-09-10T15:59:10Z
OTC:WYTC,[],0,2026-09-10T15:59:10Z
NYSE:ABX,[],0,2026-09-10T15:59:10Z
AMEX:NBFC,[],0,2026-09-10T15:59:10Z
NASDAQ:PRCH,[],0,2026-09-10T15:59:10Z
OTC:MBGYY,[],0,2026-09-10T15:59:10Z
OTC:CULMF,[],0,2026-09-10T15:59:10Z
NASDAQ:AACO,[],0,2026-09-10T15:59:10Z
NASDAQ:SPYQ,[],0,2026-09-10T15:59:10Z
NASDAQ:GLAD,[],0,2026-09-10T15:59:10Z
NASDAQ:AMACU,[],0,2026-09-10T15:59:10Z
NASDAQ:ATLC,[],0,2026-09-10T15:59:10Z
AMEX:FLCV,[],0,2026-09-10T15:59:10Z
OTC:ICBIF,[],0,2026-09-10T15:59:10Z
NYSE:CBU,[],0,2026-09-10T15:59:10Z
OTC:UEPEO,[],0,2026-09-10T15:59:10Z
NASDAQ:STRL,[],0,2026-09-10T15:59:10Z
NYSE:SMC,[],0,2026-09-10T15:59:10Z
AMEX:EPS,[],0,2026-09-10T15:59:10Z
NASDAQ:FER,[],0,2026-09-10T15:59:10Z
OTC:FLGZY,[],0,2026-09-10T15:59:10Z
AMEX:SURE,[],0,2026-09-10T15:59:10Z
NASDAQ:AFJKU,[],0,2026-09-10T15:59:10Z
NASDAQ:QLDY,[],0,2026-09-10T15:59:10Z
OTC:INDFY,[],0,2026-09-10T15:59:10Z
NASDAQ:STRT,[],0,2026-09-10T15:59:10Z
OTC:SEAC,[],0,2026-09-10T15:59:10Z
NYSE:AGM/PG,[],0,2026-09-10T15:59:10Z
OTC:ARSMF,[],0,2026-09-10T15:59:10Z
NASDAQ:ZNTL,[],0,2026-09-10T15:59:10Z
AMEX:PAPL,[],0,2026-09-10T15:59:10Z
NASDAQ:CUE,[],0,2026-09-10T15:59:10Z
AMEX:MDYG,[],0,2026-09-10T15:59:10Z
OTC:MRETF,[],0,2026-09-10T15:59:10Z
OTC:ANDC,[],0,2026-09-10T15:59:10Z
CBOE:SCJN,[],0,2026-09-10T15:59:10Z
AMEX:CGIE,[],0,2026-09-10T15:59:10Z
NYSE:MYN,[],0,2026-09-10T15:59:10Z
OTC:TOWTF,[],0,2026-09-10T15:59:10Z
OTC:FOXTF,[],0,2026-09-10T15:59:10Z
OTC:ANPDF,[],0,2026-09-10T15:59:10Z
AMEX:PCHI,[],0,2026-09-10T15:59:10Z
NYSE:CAF,[],0,2026-09-10T15:59:10Z
OTC:VASO,[],0,2026-09-10T15:59:10Z
NASDAQ:EZRA,[],0,2026-09-10T15:59:10Z
OTC:NFTM,[],0,2026-09-10T15:59:10Z
OTC:SPHRY,[],0,2026-09-10T15:59:10Z
NYSE:NGG,[],0,2026-09-10T15:59:10Z
OTC:IDTRY,[],0,2026-09-10T15:59:10Z
NASDAQ:VRSK,[],0,2026-09-10T15:59:10Z
OTC:THLLY,[],0,2026-09-10T15:59:10Z
NYSE:DRI,[],0,2026-09-10T15:59:10Z
AMEX:GGTL,[],0,2026-09-10T15:59:10Z
NASDAQ:FOXF,[],0,2026-09-10T15:59:10Z
AMEX:EMBX,[],0,2026-09-10T15:59:10Z
NASDAQ:NVX,[],0,2026-09-10T15:59:10Z
NASDAQ:DSGX,[],0,2026-09-10T15:59:10Z
NASDAQ:CNSY,[],0,2026-09-10T15:59:10Z
OTC:MHGVY,[],0,2026-09-10T15:59:10Z
AMEX:ADIV,[],0,2026-09-10T15:59:10Z
NASDAQ:ENVB,[],0,2026-09-10T15:59:10Z
NASDAQ:SMOM,[],0,2026-09-10T15:59:10Z
OTC:TRCTF,[],0,2026-09-10T15:59:10Z
NASDAQ:MOBI,[],0,2026-09-10T15:59:10Z
OTC:PEMIF,[],0,2026-09-10T15:59:10Z
OTC:FRFLF,[],0,2026-09-10T15:59:10Z
NYSE:AWK,[],0,2026-09-10T15:59:10Z
CBOE:AUGC,[],0,2026-09-10T15:59:10Z
OTC:PRPS,[],0,2026-09-10T15:59:10Z
CBOE:IMTG,[],0,2026-09-10T15:59:10Z
NASDAQ:PYZ,[],0,2026-09-10T15:59:10Z
AMEX:ADPV,[],0,2026-09-10T15:59:10Z
NASDAQ:APXT,[],0,2026-09-10T15:59:10Z
NASDAQ:AIMD,[],0,2026-09-10T15:59:10Z
NYSE:ADNT,[],0,2026-09-10T15:59:10Z
NASDAQ:CHR,[],0,2026-09-10T15:59:10Z
OTC:FPRGF,[],0,2026-09-10T15:59:10Z
NYSE:TRTN/PA,[],0,2026-09-10T15:59:10Z
AMEX:IDNA,[],0,2026-09-10T15:59:10Z
CBOE:BEMB,[],0,2026-09-10T15:59:10Z
OTC:CYMHF,[],0,2026-09-10T15:59:10Z
NASDAQ:DYTA,[],0,2026-09-10T15:59:10Z
AMEX:UGL,[],0,2026-09-10T15:59:10Z
NASDAQ:EPRX,[],0,2026-09-10T15:59:10Z
NASDAQ:TMED,[],0,2026-09-10T15:59:10Z
CBOE:PSEP,[],0,2026-09-10T15:59:10Z
OTC:RLLMF,[],0,2026-09-10T15:59:10Z
OTC:FCPB,[],0,2026-09-10T15:59:10Z
NASDAQ:FINW,[],0,2026-09-10T15:59:10Z
OTC:GARPF,[],0,2026-09-10T15:59:10Z
NASDAQ:FCLO,[],0,2026-09-10T15:59:10Z
OTC:MGCOF,[],0,2026-09-10T15:59:10Z
OTC:WINT,[],0,2026-09-10T15:59:10Z
OTC:IPSEY,[],0,2026-09-10T15:59:10Z
CBOE:POEL,[],0,2026-09-10T15:59:10Z
OTC:MDNAF,[],0,2026-09-10T15:59:10Z
NYSE:BAC/PL,[],0,2026-09-10T15:59:10Z
OTC:TNMD,[],0,2026-09-10T15:59:10Z
NYSE:AIIA,[],0,2026-09-10T15:59:10Z
OTC:LIMX,[],0,2026-09-10T15:59:10Z
OTC:NNXPF,[],0,2026-09-10T15:59:10Z
OTC:TGCB,[],0,2026-09-10T15:59:10Z
OTC:WNLV,[],0,2026-09-10T15:59:10Z
OTC:SCVFF,[],0,2026-09-10T15:59:10Z
NASDAQ:CELU,[],0,2026-09-10T15:59:10Z
NASDAQ:WHLR,[],0,2026-09-10T15:59:10Z
CBOE:APXM,[],0,2026-09-10T15:59:10Z
AMEX:SCHJ,[],0,2026-09-10T15:59:10Z
OTC:SBOEF,[],0,2026-09-10T15:59:10Z
OTC:ERBKY,[],0,2026-09-10T15:59:10Z
NASDAQ:FPA,[],0,2026-09-10T15:59:10Z
OTC:KHTRF,[],0,2026-09-10T15:59:10Z
CBOE:XOEX,[],0,2026-09-10T15:59:10Z
OTC:EBSH,[],0,2026-09-10T15:59:10Z
OTC:AVVIY,[],0,2026-09-10T15:59:10Z
OTC:KAVL,[],0,2026-09-10T15:59:10Z
OTC:CANUF,[],0,2026-09-10T15:59:10Z
AMEX:DOG,[],0,2026-09-10T15:59:10Z
NASDAQ:ARBB,[],0,2026-09-10T15:59:10Z
AMEX:PRXI,[],0,2026-09-10T15:59:10Z
CBOE:AMZW,[],0,2026-09-10T15:59:10Z
OTC:PYYX,[],0,2026-09-10T15:59:10Z
NYSE:SNA,[],0,2026-09-10T15:59:10Z
OTC:NYNOF,[],0,2026-09-10T15:59:10Z
OTC:PRPEF,[],0,2026-09-10T15:59:10Z
AMEX:EAD,[],0,2026-09-10T15:59:10Z
OTC:DNZOY,[],0,2026-09-10T15:59:10Z
NASDAQ:BWEN,[],0,2026-09-10T15:59:10Z
OTC:HRAL,[],0,2026-09-10T15:59:10Z
AMEX:PLTA,[],0,2026-09-10T15:59:10Z
OTC:MDWK,[],0,2026-09-10T15:59:10Z
OTC:KUBTY,[],0,2026-09-10T15:59:10Z
AMEX:ATNM,[],0,2026-09-10T15:59:10Z
CBOE:CTMA,[],0,2026-09-10T15:59:10Z
AMEX:EVHY,[],0,2026-09-10T15:59:10Z
CBOE:AAAU,[],0,2026-09-10T15:59:10Z
NYSE:CURV,[],0,2026-09-10T15:59:10Z
OTC:BYAGF,[],0,2026-09-10T15:59:10Z
NYSE:PUMP,[],0,2026-09-10T15:59:10Z
OTC:FORW,[],0,2026-09-10T15:59:10Z
NASDAQ:CLOU,[],0,2026-09-10T15:59:10Z
NASDAQ:AAUB,[],0,2026-09-10T15:59:10Z
NASDAQ:PRPO,[],0,2026-09-10T15:59:10Z
OTC:JNBYF,[],0,2026-09-10T15:59:10Z
AMEX:PSI,[],0,2026-09-10T15:59:10Z
AMEX:FLCG,[],0,2026-09-10T15:59:10Z
OTC:FHNGY,[],0,2026-09-10T15:59:10Z
CBOE:SEPW,[],0,2026-09-10T15:59:10Z
NASDAQ:SQQQ,[],0,2026-09-10T15:59:10Z
NYSE:FOA,[],0,2026-09-10T15:59:10Z
OTC:VULMF,[],0,2026-09-10T15:59:10Z
OTC:IMATF,[],0,2026-09-10T15:59:10Z
NASDAQ:IMPPP,[],0,2026-09-10T15:59:10Z
OTC:RHEP,[],0,2026-09-10T15:59:10Z
NASDAQ:FSEA,[],0,2026-09-10T15:59:10Z
NASDAQ:POWL,[],0,2026-09-10T15:59:10Z
NASDAQ:HODU,[],0,2026-09-10T15:59:10Z
OTC:CLLNY,[],0,2026-09-10T15:59:10Z
NASDAQ:HCSG,[],0,2026-09-10T15:59:10Z
OTC:CLCS,[],0,2026-09-10T15:59:10Z
AMEX:LMUB,[],0,2026-09-10T15:59:10Z
OTC:TLOFF,[],0,2026-09-10T15:59:10Z
OTC:CCVTF,[],0,2026-09-10T15:59:10Z
AMEX:TAXX,[],0,2026-09-10T15:59:10Z
OTC:NYMXF,[],0,2026-09-10T15:59:10Z
OTC:FBASF,[],0,2026-09-10T15:59:10Z
OTC:HESAY,[],0,2026-09-10T15:59:10Z
OTC:ISFLF,[],0,2026-09-10T15:59:10Z
OTC:KVGOF,[],0,2026-09-10T15:59:10Z
AMEX:DAMD,[],0,2026-09-10T15:59:10Z
NASDAQ:COLM,[],0,2026-09-10T15:59:10Z
AMEX:FELC,[],0,2026-09-10T15:59:10Z
NASDAQ:EART,[],0,2026-09-10T15:59:10Z
NASDAQ:PHAT,[],0,2026-09-10T15:59:10Z
NASDAQ:EVCM,[],0,2026-09-10T15:59:10Z
OTC:FKKFY,[],0,2026-09-10T15:59:10Z
NYSE:PG,[],0,2026-09-10T15:59:10Z
NASDAQ:TVTX,[],0,2026-09-10T15:59:10Z
OTC:EBBGF,[],0,2026-09-10T15:59:10Z
OTC:KLKLF,[],0,2026-09-10T15:59:10Z
OTC:VPLM,[],0,2026-09-10T15:59:10Z
OTC:ABIT,[],0,2026-09-10T15:59:10Z
CBOE:DINT,[],0,2026-09-10T15:59:10Z
AMEX:MGLD,[],0,2026-09-10T15:59:10Z
OTC:GSTX,[],0,2026-09-10T15:59:10Z
OTC:AKBLF,[],0,2026-09-10T15:59:10Z
OTC:BBLR,[],0,2026-09-10T15:59:10Z
NYSE:SBH,[],0,2026-09-10T15:59:10Z
NASDAQ:FTXO,[],0,2026-09-10T15:59:10Z
OTC:FRRDF,[],0,2026-09-10T15:59:10Z
CBOE:WEEK,[],0,2026-09-10T15:59:10Z
OTC:APPEF,[],0,2026-09-10T15:59:10Z
OTC:RYCEF,[],0,2026-09-10T15:59:10Z
OTC:YMHAY,[],0,2026-09-10T15:59:10Z
NYSE:JENA,[],0,2026-09-10T15:59:10Z
NASDAQ:AMD,[],0,2026-09-10T15:59:10Z
OTC:LINRF,[],0,2026-09-10T15:59:10Z
OTC:ISNPY,[],0,2026-09-10T15:59:10Z
NASDAQ:MBS,[],0,2026-09-10T15:59:10Z
NASDAQ:WABC,[],0,2026-09-10T15:59:10Z
OTC:TRFNF,[],0,2026-09-10T15:59:10Z
OTC:MMTZF,[],0,2026-09-10T15:59:10Z
OTC:UBSFF,[],0,2026-09-10T15:59:10Z
OTC:WEGYF,[],0,2026-09-10T15:59:10Z
AMEX:SPUT,[],0,2026-09-10T15:59:10Z
OTC:LDSCY,[],0,2026-09-10T15:59:10Z
NASDAQ:MDBH,[],0,2026-09-10T15:59:10Z
OTC:BIIO,[],0,2026-09-10T15:59:10Z
OTC:SKVI,[],0,2026-09-10T15:59:10Z
OTC:CTARF,[],0,2026-09-10T15:59:10Z
OTC:SECOY,[],0,2026-09-10T15:59:10Z
NASDAQ:BZ,[],0,2026-09-10T15:59:10Z
NASDAQ:DAX,[],0,2026-09-10T15:59:10Z
OTC:NORD,[],0,2026-09-10T15:59:10Z
OTC:BJWTY,[],0,2026-09-10T15:59:10Z
NYSE:GTY,[],0,2026-09-10T15:59:10Z
NASDAQ:AIIO,[],0,2026-09-10T15:59:10Z
NASDAQ:NAII,[],0,2026-09-10T15:59:10Z
OTC:BOTX,[],0,2026-09-10T15:59:10Z
OTC:BCAB,[],0,2026-09-10T15:59:10Z
AMEX:DWM,[],0,2026-09-10T15:59:10Z
NASDAQ:OMH,[],0,2026-09-10T15:59:10Z
CBOE:BILT,[],0,2026-09-10T15:59:10Z
NYSE:NAZ,[],0,2026-09-10T15:59:10Z
OTC:IMPUY,[],0,2026-09-10T15:59:10Z
NYSE:HRB,[],0,2026-09-10T15:59:10Z
OTC:ADTTF,[],0,2026-09-10T15:59:10Z
OTC:NSARP,[],0,2026-09-10T15:59:10Z
AMEX:PFFL,[],0,2026-09-10T15:59:10Z
NASDAQ:ARMG,[],0,2026-09-10T15:59:10Z
NYSE:PMT,[],0,2026-09-10T15:59:10Z
OTC:CPYYF,[],0,2026-09-10T15:59:10Z
NASDAQ:ZNB,[],0,2026-09-10T15:59:10Z
NASDAQ:STRO,[],0,2026-09-10T15:59:10Z
OTC:DGNOF,[],0,2026-09-10T15:59:10Z
CBOE:FEBW,[],0,2026-09-10T15:59:10Z
OTC:FNMAH,[],0,2026-09-10T15:59:10Z
AMEX:HSCZ,[],0,2026-09-10T15:59:10Z
NASDAQ:CMCSA,[],0,2026-09-10T15:59:10Z
OTC:GXXY,[],0,2026-09-10T15:59:10Z
NASDAQ:QSI,[],0,2026-09-10T15:59:10Z
OTC:LNNGY,[],0,2026-09-10T15:59:10Z
NASDAQ:ENGS,[],0,2026-09-10T15:59:10Z
NASDAQ:PLYX,[],0,2026-09-10T15:59:10Z
OTC:RGAKF,[],0,2026-09-10T15:59:10Z
OTC:IWSY,[],0,2026-09-10T15:59:10Z
OTC:PAGFF,[],0,2026-09-10T15:59:10Z
OTC:STXPF,[],0,2026-09-10T15:59:10Z
AMEX:ADDS,[],0,2026-09-10T15:59:10Z
CBOE:QTAP,[],0,2026-09-10T15:59:10Z
AMEX:KTEC,[],0,2026-09-10T15:59:10Z
CBOE:DGJA,[],0,2026-09-10T15:59:10Z
NYSE:LBRT,[],0,2026-09-10T15:59:10Z
AMEX:FEMR,[],0,2026-09-10T15:59:10Z
OTC:MTMCF,[],0,2026-09-10T15:59:10Z
CBOE:GOVT,[],0,2026-09-10T15:59:10Z
NYSE:AHR,[],0,2026-09-10T15:59:10Z
NASDAQ:MCGAU,[],0,2026-09-10T15:59:10Z
OTC:BKTH,[],0,2026-09-10T15:59:10Z
OTC:SCDCF,[],0,2026-09-10T15:59:10Z
OTC:GBUX,[],0,2026-09-10T15:59:10Z
NASDAQ:MTLS,[],0,2026-09-10T15:59:10Z
NYSE:ETJ,[],0,2026-09-10T15:59:10Z
NASDAQ:IQST,[],0,2026-09-10T15:59:10Z
CBOE:SNOU,[],0,2026-09-10T15:59:10Z
NYSE:BSTZ,[],0,2026-09-10T15:59:10Z
NYSE:BW,[],0,2026-09-10T15:59:10Z
OTC:SSCFF,[],0,2026-09-10T15:59:10Z
NASDAQ:BAIV,[],0,2026-09-10T15:59:10Z
NYSE:GLOP/PC,[],0,2026-09-10T15:59:10Z
NYSE:MRK,[],0,2026-09-10T15:59:10Z
OTC:KREVF,[],0,2026-09-10T15:59:10Z
NYSE:FTRA,[],0,2026-09-10T15:59:10Z
OTC:RNECF,[],0,2026-09-10T15:59:10Z
NASDAQ:BSBK,[],0,2026-09-10T15:59:10Z
NYSE:CARR,[],0,2026-09-10T15:59:10Z
NYSE:AXP,[],0,2026-09-10T15:59:10Z
CBOE:PJUN,[],0,2026-09-10T15:59:10Z
NYSE:NPCT,[],0,2026-09-10T15:59:10Z
OTC:CRDV,[],0,2026-09-10T15:59:10Z
CBOE:DDFZ,[],0,2026-09-10T15:59:10Z
OTC:MHGU,[],0,2026-09-10T15:59:10Z
AMEX:EDOW,[],0,2026-09-10T15:59:10Z
NASDAQ:WING,[],0,2026-09-10T15:59:10Z
AMEX:SIVR,[],0,2026-09-10T15:59:10Z
CBOE:GNOV,[],0,2026-09-10T15:59:10Z
OTC:BFNH,[],0,2026-09-10T15:59:10Z
AMEX:VDI,[],0,2026-09-10T15:59:10Z
OTC:THNBY,[],0,2026-09-10T15:59:10Z
AMEX:IQDF,[],0,2026-09-10T15:59:10Z
OTC:DTWOF,[],0,2026-09-10T15:59:10Z
NASDAQ:UTHY,[],0,2026-09-10T15:59:10Z
OTC:YRIV,[],0,2026-09-10T15:59:10Z
OTC:UUUFF,[],0,2026-09-10T15:59:10Z
OTC:ZMMH,[],0,2026-09-10T15:59:10Z
OTC:AYRWF,[],0,2026-09-10T15:59:10Z
CBOE:LFAW,[],0,2026-09-10T15:59:10Z
NYSE:AMR,[],0,2026-09-10T15:59:10Z
NASDAQ:WHLRD,[],0,2026-09-10T15:59:10Z
NASDAQ:PBM,[],0,2026-09-10T15:59:10Z
NYSE:GEO,[],0,2026-09-10T15:59:10Z
OTC:RCAR,[],0,2026-09-10T15:59:10Z
NYSE:SVV,[],0,2026-09-10T15:59:10Z
NASDAQ:TOWN,[],0,2026-09-10T15:59:10Z
NASDAQ:PLBC,[],0,2026-09-10T15:59:10Z
OTC:XUSTF,[],0,2026-09-10T15:59:10Z
NYSE:SPB,[],0,2026-09-10T15:59:10Z
OTC:RAMPF,[],0,2026-09-10T15:59:10Z
NASDAQ:IPST,[],0,2026-09-10T15:59:10Z
OTC:TTNDF,[],0,2026-09-10T15:59:10Z
NASDAQ:MGRC,[],0,2026-09-10T15:59:10Z
OTC:CHME,[],0,2026-09-10T15:59:10Z
OTC:PUGBY,[],0,2026-09-10T15:59:10Z
AMEX:BITB,[],0,2026-09-10T15:59:10Z
OTC:FULO,[],0,2026-09-10T15:59:10Z
OTC:GNNSF,[],0,2026-09-10T15:59:10Z
OTC:SLRFF,[],0,2026-09-10T15:59:10Z
AMEX:SPTI,[],0,2026-09-10T15:59:10Z
NASDAQ:ALLR,[],0,2026-09-10T15:59:10Z
CBOE:SEPU,[],0,2026-09-10T15:59:10Z
OTC:CETXP,[],0,2026-09-10T15:59:10Z
OTC:KENYF,[],0,2026-09-10T15:59:10Z
OTC:SURYY,[],0,2026-09-10T15:59:10Z
NASDAQ:DGICA,[],0,2026-09-10T15:59:10Z
NASDAQ:CETY,[],0,2026-09-10T15:59:10Z
NYSE:WFC/PZ,[],0,2026-09-10T15:59:10Z
NYSE:KMI,[],0,2026-09-10T15:59:10Z
OTC:SFRT,[],0,2026-09-10T15:59:10Z
NASDAQ:ALHC,[],0,2026-09-10T15:59:10Z
AMEX:FLYD,[],0,2026-09-10T15:59:10Z
OTC:BNXTF,[],0,2026-09-10T15:59:10Z
OTC:FRRZF,[],0,2026-09-10T15:59:10Z
NASDAQ:MDB,[],0,2026-09-10T15:59:10Z
OTC:ZEOX,[],0,2026-09-10T15:59:10Z
OTC:BZZUY,[],0,2026-09-10T15:59:10Z
AMEX:NSRX,[],0,2026-09-10T15:59:10Z
OTC:EVIO,[],0,2026-09-10T15:59:10Z
NASDAQ:MCDS,[],0,2026-09-10T15:59:10Z
AMEX:GENT,[],0,2026-09-10T15:59:10Z
NYSE:FSSL,[],0,2026-09-10T15:59:10Z
OTC:ARYC,[],0,2026-09-10T15:59:10Z
NASDAQ:FDIG,[],0,2026-09-10T15:59:10Z
NASDAQ:BFLX,[],0,2026-09-10T15:59:10Z
NASDAQ:SNY,[],0,2026-09-10T15:59:10Z
NYSE:NCDL,[],0,2026-09-10T15:59:10Z
AMEX:DEPW,[],0,2026-09-10T15:59:10Z
AMEX:PRFD,[],0,2026-09-10T15:59:10Z
OTC:AOREF,[],0,2026-09-10T15:59:10Z
NASDAQ:RING,[],0,2026-09-10T15:59:10Z
OTC:UCBJY,[],0,2026-09-10T15:59:10Z
OTC:SUEZY,[],0,2026-09-10T15:59:10Z
OTC:MAQAF,[],0,2026-09-10T15:59:10Z
NASDAQ:RKDA,[],0,2026-09-10T15:59:10Z
